round_epochs,val_loss,val_acc,loss,acc,activation,emb_output_dims,epochs,first_neuron,hidden_layers,last_activation,losses,lr,optimizer,shape,weight_regulizer
5,0.0006374135878668496,1.0,0.0011184614354603232,1.0,relu,None,5,8,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,9.167763080008993e-08,1.0,1.9904817673239617e-07,1.0,relu,None,5,8,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,1.6829855302852583e-07,1.0,3.684125440554114e-07,1.0,relu,None,5,8,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,1.2619421580218455e-07,1.0,2.755652531276388e-07,1.0,relu,None,5,8,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,6.544365211782567e-06,1.0,1.3769808777790636e-05,1.0,relu,None,5,16,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,4.908874977693565e-06,1.0,1.0395916831147412e-05,1.0,relu,None,5,16,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,5.047671489601363e-06,1.0,1.0694220299685628e-05,1.0,relu,None,5,16,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,4.631005834364094e-06,1.0,9.799564707540937e-06,1.0,relu,None,5,16,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,4.809558848899891e-06,1.0,1.0000524592902566e-05,1.0,relu,None,5,16,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,5.100662447102418e-06,1.0,1.0772566845400831e-05,1.0,relu,None,5,16,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,4.706900549765601e-06,1.0,9.975411534541855e-06,1.0,relu,None,5,16,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,6.60441702570501e-06,1.0,1.3068662499211482e-05,1.0,relu,None,5,16,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,6.923956464405167e-06,1.0,1.4360746515660538e-05,1.0,relu,None,5,16,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,6.135252430675506e-06,1.0,1.294503652872971e-05,1.0,relu,None,5,16,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,2.7161535529264044e-07,1.0,6.146945187469218e-07,1.0,relu,None,5,16,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,3.139354738619438e-07,1.0,6.979856653003087e-07,1.0,relu,None,5,16,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,3.700133533533921e-07,1.0,8.085770930980986e-07,1.0,relu,None,5,16,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,2.8985935942255126e-07,1.0,6.271281635217837e-07,1.0,relu,None,5,16,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,3.4010221097824254e-07,1.0,7.471064081352407e-07,1.0,relu,None,5,16,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,3.337186609771857e-07,1.0,7.327323450299083e-07,1.0,relu,None,5,16,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,2.608991337006551e-07,1.0,5.644653512222452e-07,1.0,relu,None,5,16,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,3.2474154395895127e-07,1.0,7.206447557012357e-07,1.0,relu,None,5,16,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,2.8734375277538517e-07,1.0,6.347269187466537e-07,1.0,relu,None,5,16,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,3.9394822784465255e-07,1.0,8.655094170710786e-07,1.0,relu,None,5,16,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,2.672142500044845e-07,1.0,5.796185757448872e-07,1.0,relu,None,5,16,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,7.983274602122032e-08,1.0,1.6025714463810335e-07,1.0,relu,None,5,16,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,1.0039230334283479e-07,1.0,2.2627202454439113e-07,1.0,relu,None,5,16,2,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,3.3547035919315994e-07,1.0,6.833173298067171e-07,1.0,relu,None,5,16,2,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,1.0672333272600324e-07,1.0,2.4162985123777233e-07,1.0,relu,None,5,16,2,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,4.3960995260947746e-07,1.0,9.210988528947658e-07,1.0,relu,None,5,16,2,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,1.2062156780633484e-07,1.0,2.6155463847294524e-07,1.0,relu,None,5,16,2,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,0.0006414699973656109,1.0,0.001126406458345478,1.0,relu,None,5,16,2,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,1.6117096732393816e-07,1.0,3.4593125300929234e-07,1.0,relu,None,5,16,2,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,1.0235553984091899e-07,1.0,2.2778498075494308e-07,1.0,relu,None,5,16,2,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,3.0255144872741094e-06,1.0,6.34582691777067e-06,1.0,relu,None,5,32,0,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,2.727010499422084e-06,1.0,5.744195529103e-06,1.0,relu,None,5,32,0,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,2.6199735326932715e-06,1.0,5.5251414496343385e-06,1.0,relu,None,5,32,0,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,2.010318386926038e-06,1.0,4.204485034770006e-06,1.0,relu,None,5,32,0,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,3.0254310241396137e-06,1.0,6.377577698236763e-06,1.0,relu,None,5,32,0,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,2.3868537784501957e-06,1.0,5.025071249002933e-06,1.0,relu,None,5,32,0,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,2.216477405454498e-06,1.0,4.715842782020016e-06,1.0,relu,None,5,32,0,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,2.8001495188894324e-06,1.0,5.820688273249302e-06,1.0,relu,None,5,32,0,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,2.182058949965538e-06,1.0,4.586543325817571e-06,1.0,relu,None,5,32,0,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,2.2401469412542233e-06,1.0,4.7254183650987565e-06,1.0,relu,None,5,32,0,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,3.102261126799141e-07,1.0,6.595592549896609e-07,1.0,relu,None,5,32,1,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,2.561309005495741e-07,1.0,5.554464683968515e-07,1.0,relu,None,5,32,1,sigmoid,binary_crossentropy,0.95,Adam,brick,None
5,1.9102641372779598e-07,1.0,4.451394017801204e-07,1.0,relu,None,5,32,1,sigmoid,binary_crossentropy,1.4,Adam,brick,None
5,5.049717174274244e-07,1.0,1.0666492620424633e-06,1.0,relu,None,5,32,1,sigmoid,binary_crossentropy,1.8499999999999999,Adam,brick,None
5,3.194800414643846e-07,1.0,6.949481083585006e-07,1.0,relu,None,5,32,1,sigmoid,binary_crossentropy,2.3,Adam,brick,None
5,2.6089293689094553e-07,1.0,5.873742740301842e-07,1.0,relu,None,5,32,1,sigmoid,binary_crossentropy,2.75,Adam,brick,None
5,2.115252822181212e-07,1.0,4.647817546829649e-07,1.0,relu,None,5,32,1,sigmoid,binary_crossentropy,3.1999999999999997,Adam,brick,None
5,3.2258063885022907e-07,1.0,6.925971834971504e-07,1.0,relu,None,5,32,1,sigmoid,binary_crossentropy,3.6499999999999995,Adam,brick,None
5,2.5897059398081606e-07,1.0,5.784890564737156e-07,1.0,relu,None,5,32,1,sigmoid,binary_crossentropy,4.1,Adam,brick,None
5,2.25211265990655e-07,1.0,4.932123877071731e-07,1.0,relu,None,5,32,1,sigmoid,binary_crossentropy,4.55,Adam,brick,None
5,0.0006736747248596841,1.0,0.0011715946211919783,1.0,relu,None,5,32,2,sigmoid,binary_crossentropy,0.5,Adam,brick,None
5,0.00047312215665448954,0.9999242424964905,0.0002073536254862427,0.9999627,relu,None,5,32,2,sigmoid,binary_crossentropy,0.95,Adam,brick,None
